customer_id,age,gender,plan,monthly_bill,tenure,support_calls,data_usage,payment_method,churn
CUST02034,25,Female,Premium,48.89,55,3,18.51,Bank Transfer,No
CUST02035,32,Female,Basic,33.85,24,1,9.68,Mobile Wallet,No
CUST02036,44,Female,Standard,40.32,12,2,3.05,Cash,No
CUST02037,63,Male,Premium,55.47,55,5,41.52,Bank Transfer,No
CUST02038,67,Male,Standard,49.78,47,1,3.5,Card,No
CUST02039,69,Male,Standard,52.58,27,5,25.39,Bank Transfer,No
CUST02040,24,Female,Basic,35.35,18,1,4.44,Mobile Wallet,No
CUST02041,20,Male,Premium,84.34,51,1,23.83,Card,No
CUST02042,46,Female,Standard,43.37,60,5,13.79,Card,Yes
CUST02043,61,Female,Premium,78.35,57,3,38.96,Card,No
CUST02044,70,Female,Premium,90.1,67,1,36.72,Mobile Wallet,No
CUST02045,41,Male,Standard,33.51,2,6,13.59,Bank Transfer,Yes
CUST02046,20,Male,Standard,43.96,11,0,22.07,Mobile Wallet,No
CUST02047,37,Female,Basic,38.85,13,3,16.99,Mobile Wallet,Yes
CUST02048,63,Female,Basic,31.57,40,3,4.0,Card,No
CUST02049,32,Male,Standard,54.56,6,5,15.0,Mobile Wallet,No
CUST02050,42,Male,Standard,53.8,12,3,13.74,Bank Transfer,No
CUST02051,47,Male,Standard,,43,2,16.36,Mobile Wallet,No
CUST02052,31,Female,Premium,71.97,72,6,24.92,Bank Transfer,No
CUST02053,24,Male,Basic,15.0,4,3,47.44,Mobile Wallet,No
CUST02054,34,Male,Standard,56.66,37,1,16.64,Cash,No
CUST02055,61,Male,Standard,56.29,36,2,12.95,Bank Transfer,No
CUST02056,37,Female,Basic,25.3,32,3,86.15,Cash,No
CUST02057,53,Male,Premium,78.17,57,4,36.97,Card,No
CUST02058,26,Female,Standard,48.84,12,2,13.23,Mobile Wallet,No
CUST02059,55,Female,Standard,63.48,18,3,32.48,Card,No
CUST02060,65,Female,Standard,41.64,61,1,17.43,Bank Transfer,No
CUST02061,39,Male,Basic,30.19,31,3,12.15,Mobile Wallet,No
CUST02062,70,Male,Standard,61.57,40,1,5.97,Card,No
CUST02063,70,Male,Standard,47.91,46,0,55.95,Card,No
CUST02064,19,Female,Premium,81.98,39,2,,Cash,Yes
CUST02065,41,Male,Premium,69.05,63,2,10.76,Cash,No
CUST02066,25,Female,Basic,35.97,55,2,10.92,Cash,No
CUST02067,28,Male,Standard,45.71,40,7,13.29,Card,Yes
CUST02068,30,Male,Basic,24.8,29,2,5.33,Cash,No
CUST02069,34,Male,Basic,31.79,11,0,18.88,Mobile Wallet,No
CUST02070,25,Male,Standard,60.73,39,4,32.65,Bank Transfer,No
CUST02071,38,Female,Standard,26.76,44,4,14.68,Bank Transfer,No
CUST02072,35,Female,Basic,27.07,20,2,7.16,Cash,No
CUST02073,47,Female,Standard,57.87,27,4,13.75,Mobile Wallet,No
CUST02074,35,Female,Standard,47.02,38,3,7.09,Mobile Wallet,No
CUST02075,63,Male,Basic,32.21,11,4,7.76,Mobile Wallet,Yes
CUST02076,64,Female,Standard,52.95,36,3,27.97,Cash,No
CUST02077,48,Female,Basic,32.38,32,2,23.57,Card,No
CUST02078,55,Female,Standard,51.42,62,5,31.99,Mobile Wallet,No
CUST02079,49,Male,Premium,78.38,16,3,23.32,Bank Transfer,No
CUST02080,28,Female,Standard,43.71,42,6,22.76,Mobile Wallet,No
CUST02081,62,Female,Premium,65.37,31,1,7.23,Card,No
CUST02082,42,Male,Basic,27.09,70,4,21.79,Cash,No
CUST02083,50,Male,Standard,56.69,13,1,21.64,Card,No
CUST02084,55,Female,Standard,57.0,36,3,24.69,Card,Yes
CUST02085,58,Female,Standard,38.44,11,3,41.66,Card,No
CUST02086,25,Male,Premium,68.79,48,2,3.44,Cash,No
CUST02087,28,Female,Standard,52.69,20,4,31.0,Bank Transfer,No
CUST02088,39,Male,Standard,60.78,29,4,30.58,Bank Transfer,Yes
CUST02089,68,Female,Basic,20.62,19,3,22.17,Card,No
CUST02090,41,Female,Standard,28.94,6,2,20.98,Mobile Wallet,No
CUST02091,58,Female,Standard,55.47,56,5,19.49,Mobile Wallet,No
CUST02092,34,Female,Standard,34.42,18,3,26.56,Mobile Wallet,No
CUST02093,29,Female,Premium,67.2,42,4,23.11,Bank Transfer,No
CUST02094,63,Male,Basic,17.2,60,3,,Card,No
CUST02095,49,Male,Standard,53.02,56,3,27.46,Card,No
CUST02096,32,Female,Standard,71.04,3,4,9.71,,Yes
CUST02097,33,Female,Premium,58.24,39,2,31.43,Bank Transfer,No
CUST02098,39,Female,Premium,78.23,43,2,11.67,Card,No
CUST02099,45,Male,Basic,25.73,28,0,17.22,Bank Transfer,No
CUST02100,37,Male,Basic,15.0,42,2,8.89,Cash,No
CUST02101,50,Male,Standard,39.96,9,2,8.52,Mobile Wallet,No
CUST02102,27,Male,Standard,60.65,18,5,10.84,Cash,No
CUST02103,57,Male,Premium,74.19,21,4,27.44,Bank Transfer,No
CUST02104,49,Male,Standard,43.72,26,6,51.03,Cash,No
CUST02105,67,Male,Basic,32.46,23,3,28.91,Card,No
CUST02106,50,Male,Standard,45.9,10,5,4.46,Card,No
CUST02107,19,Female,Standard,63.5,44,2,11.84,Bank Transfer,No
CUST02108,50,Male,Premium,,13,5,37.94,Card,No
CUST02109,50,Male,Basic,30.22,53,1,24.75,Mobile Wallet,No
CUST02110,58,Male,Basic,43.08,37,5,25.79,Bank Transfer,No
CUST02111,30,Male,Premium,49.32,56,3,5.97,Card,No
CUST02112,47,Female,Basic,47.87,59,3,19.8,Mobile Wallet,Yes
CUST02113,50,Male,Standard,49.28,12,5,23.61,Cash,No
CUST02114,30,Female,Standard,30.46,3,2,58.74,Card,No
CUST02115,69,Female,Standard,38.7,14,2,29.0,Bank Transfer,No
CUST02116,43,Female,Basic,38.76,35,2,20.96,Bank Transfer,No
CUST02117,39,Male,Basic,26.06,30,7,67.93,Bank Transfer,Yes
CUST02118,56,Male,Standard,62.77,71,3,35.2,Card,No
CUST02119,19,Male,Basic,24.87,66,2,38.98,Cash,No
CUST02120,55,Female,Standard,41.63,18,7,26.97,Bank Transfer,Yes
CUST02121,56,Female,Basic,30.83,26,1,10.88,Card,No
CUST02122,43,Female,Standard,46.19,46,5,42.71,Card,Yes
CUST02123,63,Female,Premium,62.49,12,4,52.16,Card,No
CUST02124,67,Male,Basic,40.09,58,2,48.79,Cash,No
CUST02125,32,Male,Basic,41.2,57,2,21.12,Cash,No
CUST02126,51,Male,Premium,80.76,32,3,25.11,Card,Yes
CUST02127,59,Female,Standard,48.59,64,0,23.95,Mobile Wallet,No
CUST02128,61,Female,Basic,23.45,66,2,23.29,Bank Transfer,No
CUST02129,66,Male,Standard,30.79,37,1,19.98,Bank Transfer,No
CUST02130,57,Male,Basic,37.62,14,4,43.19,Mobile Wallet,No
CUST02131,28,Female,Basic,34.19,10,2,11.16,Card,No
CUST02132,20,Male,Premium,75.16,65,5,22.3,Bank Transfer,Yes
CUST02133,23,Male,Standard,51.06,64,2,26.17,Cash,No
CUST02134,26,Female,Standard,65.66,41,5,12.68,Card,No
CUST02135,23,Female,Basic,36.39,21,2,47.76,Card,Yes
CUST02136,26,Female,Basic,34.83,69,3,38.31,Mobile Wallet,No
CUST02137,56,Male,Premium,72.52,9,2,5.01,Mobile Wallet,Yes
CUST02138,48,Female,Basic,41.79,9,1,30.0,Card,No
CUST02139,49,Male,Standard,56.62,18,3,12.26,Bank Transfer,Yes
CUST02140,58,Male,Basic,23.92,69,2,21.54,Card,No
CUST02141,67,Female,Standard,61.63,62,2,23.48,Card,No
CUST02142,29,Male,Basic,21.66,16,1,14.75,Card,No
CUST02143,25,Female,Basic,34.09,4,2,41.07,Mobile Wallet,No
CUST02144,25,Female,Premium,74.27,21,4,14.19,Mobile Wallet,No
CUST02145,67,Male,Standard,51.75,44,4,18.39,Card,No
CUST02146,45,Male,Basic,15.0,27,1,7.34,Card,No
CUST02147,37,Female,Standard,53.82,34,2,3.87,Mobile Wallet,Yes
CUST02148,64,Female,Basic,28.2,4,3,28.19,Cash,No
CUST02149,24,Female,Standard,61.42,51,1,21.16,Card,No
CUST02150,28,Female,Standard,47.31,2,1,19.69,Card,No
CUST02151,37,Female,Basic,30.31,32,4,34.97,Card,No
CUST02152,33,Female,Standard,31.61,2,2,19.85,Bank Transfer,No
CUST02153,21,Male,Standard,50.13,58,6,37.86,Mobile Wallet,No
CUST02154,23,Male,Premium,84.47,22,1,20.58,Bank Transfer,No
CUST02155,39,Male,Standard,37.44,19,3,27.17,Card,Yes
CUST02156,43,Male,Basic,17.82,20,1,17.73,Card,No
CUST02157,20,Female,Basic,36.2,18,1,18.47,Cash,No
CUST02158,58,Male,Standard,71.48,50,3,27.22,Bank Transfer,No
CUST02159,59,Male,Basic,27.16,14,4,18.76,Bank Transfer,No
CUST02160,31,Female,Standard,57.54,20,3,29.96,Bank Transfer,Yes
CUST02161,28,Male,Standard,59.16,45,1,16.59,Bank Transfer,No
CUST02162,35,Female,Basic,27.85,47,6,28.43,Card,Yes
CUST02163,29,Female,Basic,33.95,57,4,28.71,Mobile Wallet,No
CUST02164,40,Female,Standard,59.44,31,2,7.64,Card,No
CUST02165,29,Female,Basic,30.25,52,4,16.69,Bank Transfer,No
CUST02166,30,Female,Premium,73.4,46,0,10.52,Card,No
CUST02167,42,Male,Standard,46.0,7,2,2.59,Card,No
CUST02168,62,Male,Premium,65.53,49,2,59.03,Card,No
CUST02169,68,Male,Premium,94.8,23,3,18.39,Card,Yes
CUST02170,36,Female,Premium,71.88,41,3,6.17,Bank Transfer,Yes
CUST02171,63,Male,Basic,35.6,4,6,11.68,Cash,Yes
CUST02172,53,Male,Premium,68.85,31,3,6.82,Cash,Yes
CUST02173,62,Male,Basic,41.2,47,6,26.38,Bank Transfer,No
CUST02174,25,Male,Basic,33.98,18,6,28.59,Card,No
CUST02175,46,Female,Standard,39.18,7,3,10.61,Mobile Wallet,No
CUST02176,70,Male,Basic,23.86,38,2,28.49,Mobile Wallet,Yes
CUST02177,49,Female,Basic,35.04,45,3,14.84,Card,No
CUST02178,68,Female,Basic,22.63,28,1,24.77,Mobile Wallet,No
CUST02179,61,Male,Basic,22.43,59,1,24.76,Card,No
CUST02180,35,Female,Standard,24.24,18,4,12.32,Card,No
CUST02181,23,Female,Basic,34.36,9,7,13.18,Cash,No
CUST02182,35,Female,Standard,45.39,16,1,11.62,Cash,No
CUST02183,36,Female,Premium,92.24,62,2,6.03,Card,No
CUST02184,39,Female,Standard,54.17,40,3,27.09,Bank Transfer,No
CUST02185,54,Female,Standard,65.2,58,4,19.99,Card,No
CUST02186,49,Female,Premium,63.97,66,7,29.9,Bank Transfer,No
CUST02187,58,Male,Basic,28.89,69,5,11.62,Mobile Wallet,No
CUST02188,20,Male,Standard,36.85,19,3,14.49,Card,No
CUST02189,45,Female,Premium,69.15,27,2,45.98,Card,No
CUST02190,27,Female,Premium,83.03,30,4,12.71,Mobile Wallet,Yes
CUST02191,68,Male,Standard,58.83,45,4,14.65,Mobile Wallet,No
CUST02192,52,Male,Basic,31.86,31,3,38.92,Card,No
CUST02193,46,Male,Premium,72.93,36,1,44.29,Mobile Wallet,No
CUST02194,32,Male,Basic,24.73,39,4,33.13,Bank Transfer,No
CUST02195,50,Female,Standard,56.4,50,3,20.05,Mobile Wallet,Yes
CUST02196,24,Female,Standard,48.98,38,2,19.76,Card,No
CUST02197,29,Male,Standard,39.49,11,2,15.83,Mobile Wallet,Yes
CUST02198,66,Male,Standard,49.43,16,4,27.23,Card,No
CUST02199,47,Male,Premium,61.35,51,4,18.67,Mobile Wallet,No
CUST02200,38,Male,Standard,53.83,39,4,21.43,Card,No
CUST02201,48,Female,Basic,37.89,23,1,15.96,Card,No
CUST02202,41,Male,Standard,42.82,65,0,11.53,Card,No
CUST02203,37,Male,Standard,29.17,49,0,19.95,Mobile Wallet,No
CUST02204,54,Male,Standard,55.32,61,4,25.4,Card,No
CUST02205,21,Female,Premium,82.05,54,3,8.01,Cash,No
CUST02206,45,Female,Premium,73.87,13,2,11.65,Mobile Wallet,Yes
CUST02207,61,Female,Standard,25.6,72,2,37.42,Card,No
CUST02208,37,Male,Basic,24.04,24,1,5.93,Bank Transfer,No
CUST02209,41,Male,Standard,51.01,49,2,29.77,Card,Yes
CUST02210,67,Male,Premium,82.86,37,2,33.01,Card,Yes
CUST02211,66,Female,Standard,,26,0,16.32,Card,No
CUST02212,68,Female,Premium,66.53,42,3,18.86,Mobile Wallet,No
CUST02213,49,Male,Basic,36.05,3,5,33.8,Mobile Wallet,No
CUST02214,58,Male,Standard,54.55,61,1,25.4,Bank Transfer,No
CUST02215,53,Female,Standard,60.43,43,3,24.86,Bank Transfer,No
CUST02216,70,Male,Standard,38.74,65,2,32.1,Card,No
CUST02217,51,Male,Premium,80.81,18,6,17.8,Bank Transfer,Yes
CUST02218,53,Male,Basic,42.43,67,2,,Card,No
CUST02219,19,Female,Basic,38.38,14,5,30.93,Bank Transfer,No
CUST02220,32,Male,Standard,61.52,64,2,25.46,Bank Transfer,No
CUST02221,51,Male,Basic,27.94,32,3,28.85,Bank Transfer,No
CUST02222,53,Male,Standard,67.6,68,2,9.79,Bank Transfer,No
CUST02223,23,Male,Basic,31.96,60,1,8.75,Card,No
CUST02224,56,Female,Basic,33.03,21,5,23.4,Bank Transfer,No
CUST02225,59,Female,Standard,46.54,27,5,20.02,Card,Yes
CUST02226,68,Female,Standard,57.01,5,4,44.5,Mobile Wallet,No
CUST02227,68,Male,Basic,20.06,67,2,18.16,Card,No
CUST02228,29,Female,Basic,29.16,41,2,16.38,Cash,No
CUST02229,20,Male,Basic,31.63,2,4,60.22,Mobile Wallet,Yes
CUST02230,62,Female,Standard,60.66,43,2,31.51,Card,No
CUST02231,35,Male,Basic,21.27,1,2,41.45,Bank Transfer,No
CUST02232,57,Female,Standard,53.1,23,2,29.98,Card,No
CUST02233,38,Female,Standard,48.65,63,3,6.76,Card,No
CUST02234,32,Female,Standard,44.65,48,2,37.05,Card,No
CUST02235,50,Male,Basic,29.0,25,2,100.0,Card,No
CUST02236,52,Male,Standard,67.2,67,4,27.65,Mobile Wallet,No
CUST02237,43,Male,Premium,71.54,47,1,5.8,Card,No
CUST02238,25,Female,Basic,25.92,56,2,15.01,Mobile Wallet,No
CUST02239,53,Male,Basic,36.75,59,3,39.51,Card,No
CUST02240,65,Male,Standard,49.47,16,3,10.61,Mobile Wallet,Yes
CUST02241,47,Male,Basic,26.46,47,3,40.93,Card,No
CUST02242,40,Male,Standard,44.28,54,4,17.62,Mobile Wallet,No
CUST02243,59,Male,Premium,80.34,47,2,14.59,Cash,No
CUST02244,61,Male,Standard,50.46,52,6,29.38,Bank Transfer,No
CUST02245,31,Female,Standard,63.06,18,2,33.96,Card,No
CUST02246,31,Female,Standard,42.77,46,5,44.66,Cash,No
CUST02247,19,Male,Basic,18.23,26,3,18.44,Bank Transfer,No
CUST02248,54,Female,Basic,29.11,18,2,48.21,Mobile Wallet,No
CUST02249,22,Female,Premium,61.87,49,3,40.9,Card,No
CUST02250,55,Male,Premium,95.78,65,3,14.35,Mobile Wallet,No
CUST02251,62,Male,Standard,56.02,7,5,17.41,Cash,No
CUST02252,58,Female,Premium,98.21,30,2,12.04,Card,Yes
CUST02253,64,Male,Basic,40.04,25,2,19.31,Bank Transfer,Yes
CUST02254,31,Female,Basic,38.55,25,3,35.11,Cash,No
CUST02255,56,Female,Standard,67.4,27,4,15.58,Card,No
CUST02256,42,Female,Basic,29.31,35,3,29.32,Bank Transfer,No
CUST02257,37,Male,Premium,82.81,30,1,30.08,Mobile Wallet,No
CUST02258,19,Female,Premium,57.3,14,3,29.18,Bank Transfer,No
CUST02259,56,Male,Premium,75.36,35,4,24.88,Card,Yes
CUST02260,23,Male,Standard,49.09,34,1,37.08,Card,No
CUST02261,34,Male,Basic,39.8,15,5,13.86,Mobile Wallet,No
CUST02262,42,Male,Basic,35.27,7,3,33.39,Card,Yes
CUST02263,45,Male,Standard,49.26,13,2,26.33,Card,Yes
CUST02264,19,Female,Standard,53.93,40,1,24.78,Mobile Wallet,No
CUST02265,52,Male,Standard,52.71,60,4,18.73,Cash,Yes
CUST02266,54,Male,Premium,87.27,34,3,10.5,Card,Yes
CUST02267,22,Male,Premium,84.61,13,3,29.6,Card,No
CUST02268,18,Male,Basic,41.87,4,2,19.5,Card,No
CUST02269,57,Male,Basic,39.14,13,4,54.27,Card,No
CUST02270,29,Female,Standard,39.66,48,5,52.51,Card,No
CUST02271,53,Male,Basic,35.35,13,0,13.08,Mobile Wallet,No
CUST02272,62,Male,Standard,66.25,33,4,83.63,Cash,No
CUST02273,40,Female,Standard,66.07,23,3,11.38,Cash,No
CUST02274,64,Male,Basic,26.49,67,7,47.31,Mobile Wallet,No
CUST02275,48,Female,Standard,44.14,32,7,35.44,Bank Transfer,No
CUST02276,28,Female,Standard,64.69,55,4,13.87,Mobile Wallet,No
CUST02277,27,Female,Premium,92.5,3,4,22.73,Card,Yes
CUST02278,20,Female,Basic,25.02,12,1,18.04,Mobile Wallet,No
CUST02279,31,Male,Premium,78.53,56,4,17.94,Cash,No
CUST02280,33,Male,Standard,50.24,68,7,30.54,Cash,No
CUST02281,27,Female,Standard,54.87,33,6,26.12,Card,No
CUST02282,46,Female,Basic,36.89,32,5,13.72,Card,No
CUST02283,27,Male,Standard,45.78,17,4,49.39,Mobile Wallet,Yes
CUST02284,29,Female,Standard,52.51,52,5,33.41,Cash,No
CUST02285,47,Female,Standard,37.46,5,5,24.71,Mobile Wallet,No
CUST02286,58,Female,Standard,40.57,21,2,20.16,Card,Yes
CUST02287,18,Male,Standard,52.51,3,5,15.86,Bank Transfer,Yes
CUST02288,22,Female,Premium,64.63,67,4,47.15,Card,No
CUST02289,37,Male,Basic,25.05,37,4,13.9,Mobile Wallet,No
CUST02290,25,Male,Premium,82.2,35,2,12.25,Mobile Wallet,No
CUST02291,60,Male,Basic,30.2,33,7,41.06,Mobile Wallet,Yes
CUST02292,29,Female,Premium,66.7,54,3,16.83,Card,No
CUST02293,18,Female,Premium,68.46,3,3,23.08,Card,No
CUST02294,37,Male,Basic,32.52,48,3,52.84,Mobile Wallet,No
CUST02295,45,Male,Standard,47.15,18,4,13.42,Card,No
CUST02296,60,Male,Standard,61.49,3,3,,Cash,No
CUST02297,54,Female,Basic,21.61,5,6,29.76,Mobile Wallet,No
CUST02298,64,Female,Standard,58.36,9,2,26.66,Card,No
CUST02299,54,Male,Standard,52.22,16,1,10.19,Bank Transfer,No
CUST02300,29,Male,Premium,80.44,50,1,51.64,Cash,No
CUST02301,54,Female,Premium,76.13,57,3,,Mobile Wallet,No
CUST02302,66,Male,Standard,35.92,57,3,29.93,Mobile Wallet,No
CUST02303,66,Female,Standard,47.12,17,3,46.35,Bank Transfer,No
CUST02304,61,Female,Standard,47.42,65,2,26.35,Mobile Wallet,No
CUST02305,45,Male,Standard,54.43,57,3,63.19,Card,No
CUST02306,64,Male,Standard,51.53,63,3,9.89,Bank Transfer,No
CUST02307,32,Female,Standard,63.3,67,2,15.4,Cash,No
CUST02308,23,Female,Premium,69.76,5,4,36.03,Mobile Wallet,No
CUST02309,61,Female,Standard,54.72,22,4,30.03,Card,No
CUST02310,37,Female,Standard,39.86,1,3,16.52,Card,No
CUST02311,67,Female,Standard,51.5,47,2,25.81,Bank Transfer,No
CUST02312,31,Male,Standard,47.85,49,4,28.65,Card,No
CUST02313,19,Female,Standard,29.35,4,4,21.11,Card,No
CUST02314,26,Female,Standard,36.87,22,3,21.56,Cash,No
CUST02315,54,Female,Basic,25.27,55,2,4.84,Card,No
CUST02316,37,Male,Standard,56.53,32,3,37.75,Bank Transfer,No
CUST02317,43,Male,Standard,44.11,66,4,15.1,Mobile Wallet,Yes
CUST02318,46,Female,Standard,44.42,69,5,11.91,Mobile Wallet,No
CUST02319,18,Female,Standard,38.67,71,3,17.62,Bank Transfer,No
CUST02320,52,Male,Standard,59.9,8,2,23.98,Card,No
CUST02321,23,Male,Standard,41.91,36,4,9.77,Mobile Wallet,Yes
CUST02322,54,Male,Premium,88.68,12,4,10.3,Card,No
CUST02323,70,Male,Standard,60.16,28,4,23.44,Mobile Wallet,No
CUST02324,22,Female,Premium,55.3,2,1,23.38,Mobile Wallet,No
CUST02325,50,Male,Standard,48.2,19,0,11.97,Mobile Wallet,No
CUST02326,66,Female,Standard,50.13,49,3,23.5,Bank Transfer,No
CUST02327,68,Female,Standard,54.71,37,2,25.95,Bank Transfer,No
CUST02328,31,Male,Basic,,52,4,49.06,Cash,No
CUST02329,29,Male,Basic,31.74,60,5,18.44,Bank Transfer,No
CUST02330,59,Male,Standard,48.04,42,2,14.08,Card,No
CUST02331,37,Male,Standard,56.87,7,3,14.23,Card,No
CUST02332,70,Female,Standard,64.17,42,2,11.34,Card,No
CUST02333,67,Female,Standard,61.46,57,3,23.12,Card,No
CUST02334,41,Female,Basic,33.84,16,5,50.48,Card,No
CUST02335,60,Male,Basic,17.6,25,4,23.03,Bank Transfer,No
CUST02336,51,Female,Standard,62.92,38,0,5.14,Mobile Wallet,No
CUST02337,42,Male,Basic,25.27,44,4,12.88,Cash,No
CUST02338,67,Female,Standard,32.18,38,6,37.3,Card,No
CUST02339,46,Male,Standard,41.51,45,6,13.21,Mobile Wallet,No
CUST02340,56,Female,Standard,49.08,30,5,16.05,Card,No
CUST02341,48,Female,Basic,36.22,16,4,22.84,Bank Transfer,No
CUST02342,64,Male,Basic,25.66,4,0,17.94,Cash,No
CUST02343,60,Female,Standard,58.32,35,5,42.25,Bank Transfer,No
CUST02344,67,Female,Standard,46.18,61,2,9.84,Mobile Wallet,No
CUST02345,40,Male,Basic,28.32,5,2,15.5,Card,Yes
CUST02346,61,Male,Premium,78.91,41,3,10.64,Bank Transfer,No
CUST02347,55,Male,Basic,29.56,41,3,17.9,Card,No
CUST02348,37,Male,Standard,33.79,28,3,9.86,Card,No
CUST02349,40,Male,Basic,30.97,10,0,24.53,Bank Transfer,No
CUST02350,62,Female,Standard,50.27,52,5,17.9,Bank Transfer,No
CUST02351,69,Male,Standard,53.13,32,2,28.87,Card,Yes
CUST02352,33,Female,Basic,40.84,45,2,31.48,Bank Transfer,No
CUST02353,67,Female,Standard,58.9,16,4,9.49,Card,Yes
CUST02354,59,Male,Standard,37.36,64,0,19.4,Bank Transfer,No
CUST02355,25,Female,Standard,29.62,35,3,13.85,Bank Transfer,No
CUST02356,67,Female,Basic,31.24,17,4,19.82,Cash,No
CUST02357,38,Male,Standard,50.5,42,3,19.38,Card,No
CUST02358,18,Female,Basic,31.23,22,5,6.86,Card,Yes
CUST02359,25,Male,Standard,48.55,50,4,33.24,Cash,No
CUST02360,46,Male,Standard,41.64,21,6,20.09,Mobile Wallet,No
CUST02361,49,Male,Premium,75.76,46,2,24.92,Card,No
CUST02362,55,Female,Standard,29.89,57,4,28.42,Bank Transfer,No
CUST02363,22,Female,Standard,54.23,5,3,13.08,Bank Transfer,Yes
CUST02364,64,Female,Standard,37.15,52,3,11.64,Bank Transfer,Yes
CUST02365,39,Female,Basic,23.93,31,3,28.73,Card,No
CUST02366,64,Male,Basic,32.5,33,5,33.84,Bank Transfer,No
CUST02367,51,Female,Standard,,47,3,38.73,Cash,No
CUST02368,18,Male,Standard,47.73,3,8,31.93,Mobile Wallet,No
CUST02369,43,Female,Basic,40.01,53,6,17.36,Mobile Wallet,No
CUST02370,60,Female,Standard,34.67,56,2,35.3,Card,No
CUST02371,27,Female,Standard,31.45,18,2,14.24,Mobile Wallet,No
CUST02372,47,Female,Standard,37.79,28,6,20.25,Card,Yes
CUST02373,67,Female,Basic,18.13,15,3,47.9,Bank Transfer,No
CUST02374,35,Male,Standard,49.94,50,2,14.01,Card,No
CUST02375,34,Female,Basic,40.26,33,2,79.86,Cash,No
CUST02376,43,Female,Basic,22.89,28,3,40.82,Mobile Wallet,No
CUST02377,25,Female,Standard,44.76,46,2,37.6,Mobile Wallet,No
CUST02378,64,Female,Basic,16.89,72,3,24.76,Card,No
CUST02379,57,Male,Basic,24.49,1,3,6.74,Bank Transfer,No
CUST02380,66,Female,Basic,26.36,71,2,19.45,Bank Transfer,No
CUST02381,29,Male,Standard,42.2,55,5,16.22,Card,No
CUST02382,44,Female,Basic,28.33,58,5,22.34,Mobile Wallet,No
CUST02383,25,Male,Basic,27.87,21,2,18.82,Card,No
CUST02384,42,Male,Standard,58.36,56,5,18.11,Bank Transfer,No
CUST02385,63,Male,Standard,39.39,70,3,45.73,Cash,No
CUST02386,21,Male,Premium,63.15,17,0,16.67,Cash,No
CUST02387,50,Male,Standard,45.56,7,4,33.21,Mobile Wallet,No
CUST02388,18,Female,Standard,55.8,72,5,68.26,Bank Transfer,No
CUST02389,36,Male,Standard,41.33,60,1,41.82,Mobile Wallet,No
CUST02390,48,Female,Basic,35.27,48,3,35.08,Mobile Wallet,No
CUST02391,33,Male,Premium,51.45,10,2,15.68,Bank Transfer,No
CUST02392,31,Male,Standard,52.55,41,4,12.03,Card,No
CUST02393,70,Female,Basic,31.95,19,1,17.82,Card,No
CUST02394,65,Male,Standard,53.04,62,5,18.42,Bank Transfer,No
CUST02395,22,Male,Basic,27.81,66,1,36.56,Bank Transfer,No
CUST02396,58,Male,Premium,72.24,8,6,13.74,Mobile Wallet,No
CUST02397,43,Male,Premium,61.16,30,3,38.72,Mobile Wallet,No
CUST02398,45,Female,Standard,62.53,36,5,6.69,Mobile Wallet,Yes
CUST02399,19,Male,Basic,31.76,50,1,19.84,Bank Transfer,No
CUST02400,67,Male,Basic,17.7,2,2,41.39,Card,Yes
CUST02401,23,Female,Basic,29.15,5,1,37.6,Card,Yes
CUST02402,26,Female,Basic,25.06,46,2,24.53,Mobile Wallet,No
CUST02403,50,Male,Standard,60.53,40,2,20.25,Bank Transfer,No
CUST02404,58,Male,Premium,74.94,57,2,33.03,Cash,No
CUST02405,42,Female,Standard,71.67,11,5,22.27,Cash,No
CUST02406,65,Male,Standard,55.19,72,1,13.65,Mobile Wallet,No
CUST02407,30,Female,Standard,69.29,38,6,19.01,Bank Transfer,Yes
CUST02408,26,Male,Premium,90.52,17,4,9.93,Cash,Yes
CUST02409,70,Female,Basic,32.1,26,2,47.52,Card,Yes
CUST02410,30,Female,Standard,52.58,39,3,39.94,Bank Transfer,No
CUST02411,48,Female,Standard,57.5,67,2,18.42,Mobile Wallet,No
CUST02412,58,Male,Premium,99.71,25,2,27.88,Cash,Yes
CUST02413,28,Male,Premium,72.78,30,3,6.46,Bank Transfer,Yes
CUST02414,21,Male,Standard,59.69,46,4,23.98,Cash,No
CUST02415,51,Male,Basic,26.84,41,1,11.15,Card,No
CUST02416,55,Female,Standard,46.86,50,2,27.35,Mobile Wallet,No
CUST02417,63,Female,Basic,39.97,44,1,58.01,Mobile Wallet,No
CUST02418,21,Female,Standard,55.73,10,2,14.97,Mobile Wallet,No
CUST02419,55,Male,Standard,49.18,2,1,7.08,Bank Transfer,No
CUST02420,36,Male,Standard,40.66,21,7,31.17,Card,Yes
CUST02421,23,Male,Premium,75.39,25,3,17.46,Mobile Wallet,No
CUST02422,51,Female,Standard,39.55,69,4,36.19,Card,No
CUST02423,35,Male,Basic,,22,3,39.16,Mobile Wallet,Yes
CUST02424,30,Male,Basic,28.71,69,2,37.85,Cash,No
CUST02425,58,Female,Premium,80.61,11,1,21.0,Card,No
CUST02426,40,Female,Basic,24.18,44,5,55.13,Card,No
CUST02427,36,Male,Basic,38.52,5,3,13.92,Cash,No
CUST02428,62,Female,Basic,28.51,6,2,43.31,Mobile Wallet,No
CUST02429,28,Male,Standard,41.74,16,5,17.0,Card,No
CUST02430,18,Female,Basic,24.75,46,4,20.51,Card,No
